         -592943.393	         -229767.141	    137862210996.632	     56612336623.357	    -26416802165.633	    224539941623.476	     35898156485.061	    -46990143514.068	    -27352976044.609	    106101178603.414	
         -604161.996	         -223169.404	    138841472895.488	     54222128532.971	    -24331094339.816	    224765360045.321	     38980227351.509	    -44419721726.842	    -24453473301.514	    106818551958.848	
         -615270.487	         -216355.263	    139779187988.233	     51815695123.414	    -22243299962.811	    224971502976.354	     41875153632.331	    -41636044395.966	    -21535555855.024	    107455483759.434	
         -626260.245	         -209323.638	    140675092881.496	     49393762872.418	    -20153597825.005	    225158350173.148	     44568563270.918	    -38652004812.270	    -18601425729.546	    108011517475.302	
         -637122.790	         -202073.451	    141528937026.856	     46957062338.985	    -18062166929.758	    225325883062.986	     47046870773.414	    -35481421645.779	    -15653295464.308	    108486255230.139	
         -647849.800	         -194603.631	    142340482776.840	     44506327931.633	    -15969186477.577	    225474084746.396	     49297331096.868	    -32139005579.625	    -12693386641.636	    108879358002.792	
         -658433.120	         -186913.123	    143109505436.599	     42042297676.154	    -13874835850.263	    225602939999.534	     51308094358.675	    -28640323597.681	     -9723928413.521	    109190545796.987	
         -668864.780	         -179000.891	    143835793311.254	     39565712982.988	    -11779294595.019	    225712435276.409	     53068261400.027	    -25001760481.247	     -6747156026.861	    109419597779.275	
         -679137.001	         -170865.924	    144519147748.953	     37077318414.284	     -9682742408.533	    225802558710.949	     54567940168.093	    -21240477038.135	     -3765309347.789	    109566352385.311	
         -689242.215	         -162507.245	    145159383179.629	     34577861450.738	     -7585359121.027	    225873300118.912	     55798302806.622	    -17374364561.498	      -780631385.457	    109630707394.555	
         -699173.074	         -153923.920	    145756327149.498	     32068092258.294	     -5487324680.280	    225924650999.638	     56751643262.426	    -13421994997.179	      2204633184.333	    109612619973.464	
         -708922.466	         -145115.061	    146309820351.300	     29548763454.777	     -3388819135.625	    225956604537.645	     57421435125.942	     -9402566288.378	      5188239495.301	    109512106687.246	
         -718483.524	         -136079.841	    146819716650.324	     27020629876.539	     -1290022621.915	    225969155604.059	     57802389327.884	     -5335842367.032	      8167943966.269	    109329243480.211	
